78,0.000001,0.000002,-0.000021,0.000001,0.000001,0.000004,0.000034,-0.001007,0.012371,0.000125,0.003777,0.046372,0.000001,0.000002,-0.000026,0.000001,0.000002,-0.000025,0.000001,0.000002,-0.000017,0.000003,0.000003,-0.000025,0.000001,0.000001,-0.000013,0.000001,0.000002,-0.000019,0.000001,0.000002,-0.00002,0,0.000001,-0.000021,0,0.000001,-0.000019,0,0.000001,-0.000021,0.000001,0.000001,-0.00002,0.000002,0.000001,-0.000026,0.000001,0.000002,-0.00002,0.000001,0.000003,-0.000019,0,0.000002,-0.000016,0,0.000002,-0.000018,0,0.000003,-0.000015,-0.000001,0.000002,-0.000021,0.000001,0.000002,-0.000025,0,0.000002,-0.000032,0,0.000002,-0.000024,0,0.000001,-0.000017,0.000468,-0.014132,0.173487,0,0.000002,-0.000032,0,0.000002,-0.000027,0,0.000002,-0.000021,0,0.000003,-0.000027
79,0.000001,0.000001,-0.000034,0.000001,0.000001,0.000005,0.000033,-0.00101,0.012446,0.000124,0.003783,0.046706,0.000002,0.000002,-0.000042,0.000001,0.000002,-0.000041,0.000001,0.000002,-0.000031,0.000003,0.000002,-0.000039,0.000001,0.000001,-0.000026,0.000001,0.000001,-0.00003,0.000001,0.000001,-0.000034,0.000001,0.000001,-0.000035,0.000001,0,-0.000031,0.000001,0,-0.000034,0.000002,0.000001,-0.000033,0.000002,0,-0.000039,0.000002,0.000001,-0.000032,0.000001,0.000002,-0.000031,0,0.000002,-0.00003,0,0.000002,-0.000031,0,0.000002,-0.000026,-0.000001,0.000002,-0.000036,0.000002,0.000001,-0.000041,0.000001,0.000001,-0.00005,0,0.000001,-0.000039,0,0.000001,-0.000031,0.000463,-0.014153,0.17472,0,0,-0.000048,0.000001,0,-0.000041,0,0.000002,-0.000035,0,0.000002,-0.000044
80,0.000002,0,-0.000048,0.000001,0.000001,0.000005,0.000033,-0.001013,0.01252,0.000122,0.003788,0.047041,0.000003,0.000001,-0.000058,0.000001,0.000002,-0.000055,0.000002,0.000001,-0.000046,0.000003,0,-0.000052,0.000001,0,-0.000041,0.000001,-0.000002,-0.000042,0.000001,0,-0.000048,0.000002,-0.000001,-0.00005,0.000001,-0.000001,-0.000043,0.000002,-0.000001,-0.000047,0.000003,0,-0.000047,0.000001,-0.000002,-0.00005,0.000001,-0.000001,-0.000045,0.000002,-0.000001,-0.000044,0,0,-0.000045,0.000001,-0.000001,-0.000046,0.000001,0,-0.000038,0,0.000001,-0.000054,0.000002,-0.000001,-0.000055,0.000001,-0.000001,-0.000067,-0.000001,-0.000002,-0.000054,0,0.000001,-0.000048,0.000459,-0.014174,0.175958,0.000001,-0.000003,-0.000061,0.000001,-0.000004,-0.000053,0.000001,0,-0.000051,0.000001,-0.000001,-0.00006
81,0.000001,-0.000003,-0.000057,0.000002,0.000002,0.000005,0.000034,-0.001019,0.0126,0.000121,0.003792,0.047375,0.000003,-0.000002,-0.000067,0.000001,0,-0.000061,0.000001,-0.000002,-0.000057,0.000001,-0.000005,-0.000059,0,-0.000002,-0.000055,-0.000001,-0.000006,-0.000048,0.000001,-0.000002,-0.000058,0.000003,-0.000004,-0.000061,0,-0.000003,-0.000051,0.000003,-0.000004,-0.000056,0.000004,-0.000002,-0.000058,-0.000001,-0.000005,-0.000052,0,-0.000005,-0.000052,0.000002,-0.000006,-0.000053,0,-0.000004,-0.000059,0.000001,-0.000005,-0.000058,0.000002,-0.000005,-0.000047,0.000002,-0.000002,-0.000069,0.000002,-0.000007,-0.000063,0.000001,-0.000005,-0.000075,-0.000002,-0.000007,-0.000063,0,-0.000001,-0.000063,0.000454,-0.014195,0.1772,0.000001,-0.000008,-0.000063,0.000002,-0.00001,-0.000056,0.000003,-0.000004,-0.000062,0.000003,-0.000006,-0.000068
82,0,-0.000008,-0.000051,0.000003,0.000003,0.000008,0.000034,-0.001028,0.012695,0.00012,0.003796,0.047707,0.000001,-0.000007,-0.000058,0.000001,-0.000004,-0.000047,0,-0.000007,-0.000058,-0.000004,-0.000013,-0.000049,-0.000001,-0.000005,-0.000062,-0.000004,-0.000013,-0.000041,0,-0.000007,-0.000053,0.000004,-0.000009,-0.000058,0,-0.000007,-0.000045,0.000004,-0.000008,-0.000051,0.000004,-0.000004,-0.000055,-0.000005,-0.00001,-0.000034,-0.000002,-0.000011,-0.000046,0.000003,-0.000016,-0.000051,0,-0.000011,-0.000062,0.000002,-0.000013,-0.000058,0.000004,-0.000014,-0.000047,0.000004,-0.000007,-0.000069,0.000001,-0.000015,-0.000051,0,-0.000011,-0.000058,-0.000004,-0.000015,-0.000056,0.000001,-0.000005,-0.000066,0.000449,-0.014216,0.178447,0.000002,-0.000016,-0.00004,0.000002,-0.000019,-0.000039,0.000005,-0.000011,-0.000059,0.000005,-0.000016,-0.000058
83,-0.000003,-0.000015,-0.000015,0.000006,0.000005,0.000017,0.000034,-0.001039,0.01282,0.000118,0.003799,0.048031,-0.000001,-0.000015,-0.000012,0,-0.000011,0.000005,-0.000003,-0.000015,-0.000034,-0.000013,-0.000025,-0.000006,-0.000004,-0.00001,-0.000047,-0.000008,-0.000022,-0.00001,-0.000001,-0.000014,-0.000019,0.000005,-0.000015,-0.000026,-0.000002,-0.000012,-0.000013,0.000005,-0.000014,-0.000018,0.000004,-0.000008,-0.000028,-0.000012,-0.000015,0.000021,-0.000006,-0.000021,-0.000013,0.000002,-0.000031,-0.000024,0,-0.000022,-0.00004,0.000002,-0.000024,-0.000033,0.000006,-0.000027,-0.000027,0.000008,-0.000016,-0.000039,-0.000001,-0.000026,-0.000002,-0.000001,-0.000021,0.000003,-0.000006,-0.000025,-0.000017,0.000001,-0.00001,-0.000043,0.000444,-0.014237,0.179698,0.000003,-0.000026,0.000028,0.000003,-0.000031,0.000012,0.000007,-0.00002,-0.000028,0.000007,-0.000029,-0.000011
84,-0.000008,-0.000024,0.000067,0.000009,0.000007,0.000033,0.000034,-0.001052,0.012992,0.000117,0.003801,0.048342,-0.000007,-0.000026,0.000093,-0.000002,-0.00002,0.000116,-0.000008,-0.000025,0.000033,-0.000026,-0.00004,0.000088,-0.000008,-0.000016,0.000006,-0.000014,-0.000033,0.000062,-0.000004,-0.000022,0.000064,0.000005,-0.000023,0.000054,-0.000004,-0.000018,0.000064,0.000005,-0.000019,0.00006,0.000001,-0.000013,0.000043,-0.000022,-0.00002,0.000129,-0.000013,-0.000032,0.000062,0,-0.000048,0.000042,0,-0.000035,0.000026,0.000003,-0.000037,0.000036,0.000007,-0.000044,0.000029,0.000014,-0.000027,0.000044,-0.000005,-0.000039,0.000104,-0.000002,-0.000032,0.000134,-0.000009,-0.000037,0.000072,0.000001,-0.000016,0.000026,0.000439,-0.014257,0.180953,0.000003,-0.000037,0.000161,0.000002,-0.000043,0.000117,0.000009,-0.000032,0.000053,0.000009,-0.000046,0.000094
85,-0.000014,-0.000032,0.000216,0.000013,0.000011,0.000055,0.000032,-0.001064,0.013231,0.000116,0.003803,0.048636,-0.000017,-0.000037,0.000277,-0.000006,-0.000032,0.000304,-0.000015,-0.000036,0.000163,-0.000042,-0.000055,0.00025,-0.000013,-0.000023,0.00012,-0.000021,-0.000041,0.00019,-0.000008,-0.000031,0.000215,0.000001,-0.000029,0.000202,-0.000007,-0.000022,0.000203,0.000001,-0.000023,0.000202,-0.000005,-0.000018,0.000175,-0.000034,-0.000023,0.000306,-0.00002,-0.000043,0.000197,-0.000004,-0.000065,0.000166,-0.000001,-0.000048,0.000159,0.000002,-0.000049,0.00017,0.000008,-0.00006,0.000135,0.000019,-0.000039,0.000204,-0.000012,-0.000049,0.000289,-0.000005,-0.000041,0.000358,-0.000011,-0.000045,0.000232,0.000001,-0.000024,0.000166,0.000434,-0.014278,0.182213,0.000002,-0.000043,0.000378,0,-0.00005,0.000289,0.000009,-0.000044,0.000203,0.000009,-0.000061,0.000279
86,-0.000023,-0.000035,0.000441,0.000016,0.000014,0.00008,0.000029,-0.001069,0.013548,0.000116,0.003808,0.048909,-0.000029,-0.000046,0.000554,-0.000012,-0.000043,0.000576,-0.000024,-0.000045,0.000371,-0.00006,-0.000064,0.000489,-0.000017,-0.000027,0.000314,-0.000026,-0.000041,0.00038,-0.000014,-0.000037,0.000447,-0.000006,-0.00003,0.000434,-0.00001,-0.000022,0.000412,-0.000006,-0.000021,0.000419,-0.000016,-0.000021,0.000382,-0.000045,-0.000017,0.000553,-0.000029,-0.000048,0.000401,-0.000012,-0.000074,0.000358,-0.000001,-0.000054,0.000375,0,-0.000053,0.000383,0.000006,-0.000069,0.000304,0.000021,-0.000049,0.000462,-0.000022,-0.000049,0.000559,-0.000008,-0.000044,0.000684,-0.000011,-0.000044,0.000476,0.000001,-0.000029,0.000396,0.000429,-0.014298,0.183477,-0.000002,-0.000039,0.000679,-0.000005,-0.000045,0.000535,0.000006,-0.00005,0.000437,0.000006,-0.000069,0.000554
87,-0.000031,-0.000028,0.000734,0.000017,0.000017,0.000103,0.000024,-0.001057,0.013934,0.000116,0.003817,0.049163,-0.000044,-0.000044,0.000908,-0.000019,-0.000047,0.000908,-0.000033,-0.000043,0.000657,-0.000073,-0.000055,0.000794,-0.00002,-0.000024,0.000594,-0.000026,-0.000025,0.000626,-0.000021,-0.000032,0.000749,-0.000019,-0.000018,0.000745,-0.000012,-0.000012,0.000682,-0.00002,-0.000008,0.000704,-0.000033,-0.000018,0.000662,-0.000049,0.000001,0.000844,-0.000034,-0.000037,0.000667,-0.000023,-0.000062,0.000616,-0.000002,-0.000043,0.000677,-0.000004,-0.00004,0.000675,0,-0.000059,0.000537,0.000017,-0.000046,0.000813,-0.000034,-0.000028,0.000897,-0.000011,-0.000031,0.001087,-0.000006,-0.000023,0.000793,-0.000001,-0.000027,0.000718,0.000424,-0.014318,0.184745,-0.000008,-0.000012,0.001033,-0.000012,-0.000016,0.000833,-0.000004,-0.000041,0.00075,-0.000003,-0.000055,0.000905
88,-0.000035,0,0.001044,0.000017,0.000022,0.000114,0.000015,-0.001015,0.014339,0.000117,0.003835,0.049413,-0.000056,-0.000021,0.001275,-0.000025,-0.000037,0.001224,-0.000038,-0.00002,0.000987,-0.000069,-0.000015,0.001108,-0.000017,-0.000005,0.000936,-0.000015,0.000021,0.000885,-0.000025,-0.000007,0.001068,-0.000038,0.000014,0.001088,-0.000012,0.000015,0.000962,-0.00004,0.000023,0.001012,-0.000055,-0.000004,0.00098,-0.000036,0.000041,0.001102,-0.00003,0.000001,0.00095,-0.000037,-0.000011,0.000908,-0.000002,0.000002,0.001028,-0.000011,0.000007,0.001009,-0.000015,-0.000012,0.000804,0,-0.000021,0.001211,-0.000044,0.00003,0.001229,-0.000014,0.000012,0.001478,0.000008,0.000031,0.001135,-0.000004,-0.00001,0.001093,0.000419,-0.014338,0.186018,-0.000018,0.00005,0.001344,-0.000023,0.000053,0.001119,-0.000023,-0.000004,0.001098,-0.000022,-0.000002,0.001271
89,-0.000029,0.000061,0.001257,0.00003,0.000032,0.000115,0.000004,-0.000927,0.014647,0.00012,0.003866,0.049692,-0.000058,0.000038,0.001509,-0.000028,0.000003,0.001363,-0.000032,0.000037,0.001266,-0.000033,0.000078,0.00131,-0.000002,0.000037,0.001255,0.000015,0.000111,0.00106,-0.000024,0.00005,0.001281,-0.000064,0.000078,0.001352,-0.000005,0.000067,0.001137,-0.000066,0.00008,0.001236,-0.000078,0.000027,0.001244,0.000008,0.000109,0.001177,-0.00001,0.000082,0.001151,-0.000052,0.000102,0.001149,-0.000002,0.000099,0.001325,-0.000021,0.000104,0.001285,-0.000039,0.000094,0.001031,-0.000036,0.000044,0.001532,-0.000048,0.000143,0.001402,-0.000014,0.000099,0.001672,0.000034,0.000133,0.001386,-0.000009,0.00003,0.001414,0.000414,-0.014358,0.187295,-0.000031,0.000162,0.001427,-0.000036,0.000177,0.001259,-0.000053,0.000076,0.001369,-0.000052,0.000111,0.001511
90,-0.000003,0.000165,0.001167,0.000064,0.000055,0.000168,-0.000009,-0.000779,0.014651,0.000129,0.003914,0.050059,-0.000037,0.000149,0.001355,-0.000022,0.000087,0.001056,-0.000006,0.000144,0.001317,0.000059,0.000242,0.001188,0.000032,0.000113,0.001381,0.000072,0.000254,0.000983,-0.00001,0.000152,0.001167,-0.000092,0.00018,0.001332,0.000011,0.000151,0.001006,-0.000094,0.000168,0.001186,-0.000095,0.000082,0.001282,0.0001,0.000207,0.000825,0.000038,0.000221,0.00109,-0.000061,0.000298,0.001183,-0.000001,0.000265,0.00137,-0.000035,0.000269,0.001314,-0.000074,0.00028,0.001074,-0.000099,0.000165,0.001539,-0.000033,0.000324,0.001151,-0.000007,0.000242,0.001353,0.000075,0.000294,0.001335,-0.000015,0.000105,0.00147,0.000408,-0.014377,0.188577,-0.000047,0.000333,0.000985,-0.00005,0.000367,0.001034,-0.000096,0.000216,0.001354,-0.000094,0.000307,0.001381
91,0.000053,0.000317,0.000464,0.000119,0.000093,0.000363,-0.00002,-0.000567,0.01404,0.000146,0.003982,0.050607,0.000024,0.000321,0.000434,0.000001,0.000231,-0.000078,0.000052,0.000312,0.000851,0.00023,0.00049,0.000429,0.00009,0.000227,0.001025,0.000164,0.000453,0.0004,0.000025,0.000305,0.000394,-0.000111,0.000323,0.000709,0.000041,0.000264,0.000268,-0.000114,0.000283,0.000567,-0.00009,0.000165,0.000823,0.000253,0.000328,-0.000291,0.000123,0.000424,0.000495,-0.000055,0.00059,0.000762,0.000003,0.000507,0.000844,-0.000049,0.000507,0.000799,-0.000118,0.00056,0.000703,-0.00019,0.000355,0.000861,0.000013,0.000572,0.000094,0.000012,0.000446,0.000068,0.00013,0.000513,0.000667,-0.000023,0.00022,0.000924,0.000403,-0.014397,0.189863,-0.000061,0.000556,-0.000396,-0.000057,0.000616,0.000127,-0.000146,0.000423,0.000733,-0.000143,0.000593,0.000515
92,0.000151,0.000506,-0.001253,0.000192,0.000148,0.000712,-0.000022,-0.000309,0.012409,0.000176,0.004063,0.051454,0.000145,0.000553,-0.001737,0.000051,0.00044,-0.002504,0.000155,0.000537,-0.000522,0.000497,0.000812,-0.001367,0.000177,0.000372,-0.000219,0.000291,0.000684,-0.001015,0.000089,0.000501,-0.001467,-0.000104,0.000489,-0.000942,0.000088,0.000392,-0.001459,-0.000107,0.000408,-0.001004,-0.000042,0.000271,-0.000499,0.000472,0.000446,-0.002565,0.000253,0.000676,-0.000987,-0.00002,0.000964,-0.000447,0.000009,0.000805,-0.00069,-0.000058,0.000797,-0.000666,-0.000162,0.000919,-0.000395,-0.000304,0.000607,-0.001002,0.000106,0.000854,-0.002238,0.000046,0.00069,-0.002737,0.000192,0.000764,-0.001037,-0.00003,0.000372,-0.000691,0.000398,-0.014416,0.191153,-0.000063,0.000793,-0.003194,-0.000049,0.000889,-0.00185,-0.00019,0.000684,-0.000923,-0.000188,0.000953,-0.001554
93,0.000297,0.000693,-0.004401,0.000272,0.000218,0.001207,-0.000004,-0.000066,0.009333,0.000213,0.004141,0.052728,0.000343,0.000811,-0.005652,0.000137,0.000697,-0.006645,0.00031,0.000788,-0.003249,0.000856,0.001154,-0.004613,0.000286,0.00052,-0.002836,0.000438,0.000887,-0.003607,0.000189,0.000702,-0.004854,-0.000043,0.000633,-0.004083,0.000151,0.000493,-0.004558,-0.000045,0.000501,-0.00394,0.000078,0.000383,-0.003104,0.000739,0.000506,-0.006341,0.000423,0.000928,-0.003731,0.000064,0.001357,-0.002826,0.000019,0.001087,-0.003725,-0.000051,0.001072,-0.003537,-0.000185,0.001292,-0.002579,-0.000415,0.000882,-0.004606,0.000262,0.001085,-0.006297,0.000099,0.000912,-0.007589,0.000245,0.000976,-0.004227,-0.00003,0.000533,-0.003902,0.000392,-0.014435,0.192448,-0.000041,0.000958,-0.007824,-0.000012,0.001097,-0.005273,-0.000203,0.000949,-0.004085,-0.000204,0.001316,-0.005312
94,0.000481,0.000792,-0.009259,0.000338,0.000298,0.001798,0.000049,0.00004,0.00453,0.000245,0.00418,0.054518,0.000619,0.001012,-0.011614,0.000261,0.000944,-0.012662,0.000507,0.000984,-0.007702,0.001259,0.001398,-0.009581,0.000394,0.000606,-0.007258,0.000565,0.000943,-0.007609,0.00032,0.000823,-0.010035,0.000105,0.000668,-0.009065,0.00022,0.000491,-0.009247,0.000106,0.000484,-0.008538,0.0003,0.000461,-0.007341,0.00099,0.000413,-0.011706,0.000606,0.001069,-0.008004,0.000214,0.001624,-0.006693,0.000032,0.001208,-0.008654,-0.000014,0.001194,-0.008177,-0.000154,0.001535,-0.00615,-0.000469,0.001084,-0.010369,0.000483,0.001102,-0.012288,0.000171,0.000989,-0.014725,0.000253,0.001017,-0.009236,-0.000018,0.000642,-0.009136,0.000387,-0.014454,0.193747,0.000025,0.000896,-0.01438,0.000071,0.001082,-0.010337,-0.00014,0.001104,-0.009108,-0.000152,0.001531,-0.011078
95,0.000668,0.000662,-0.015676,0.000365,0.00038,0.002348,0.000156,-0.000198,-0.001858,0.000259,0.004122,0.056777,0.000944,0.001004,-0.019385,0.000415,0.001059,-0.020062,0.000711,0.000978,-0.013929,0.001588,0.001328,-0.016122,0.000449,0.000517,-0.013607,0.000596,0.000661,-0.012916,0.000461,0.000714,-0.016784,0.00038,0.000452,-0.015835,0.00027,0.000266,-0.015281,0.000385,0.00024,-0.014718,0.000647,0.000431,-0.013269,0.0011,0.000035,-0.018149,0.000739,0.000917,-0.013725,0.000443,0.001516,-0.012109,0.000046,0.000922,-0.015473,0.000072,0.000932,-0.014597,-0.000023,0.001396,-0.011158,-0.000375,0.001034,-0.018235,0.000746,0.000647,-0.0198,0.000251,0.000722,-0.023648,0.000164,0.000676,-0.01601,0.000017,0.000587,-0.0164,0.000381,-0.014473,0.195051,0.000156,0.000372,-0.022222,0.000219,0.000601,-0.016774,0.000054,0.000957,-0.015951,0.000025,0.001338,-0.018679
96,0.00078,0.000094,-0.02265,0.000378,0.000471,0.002639,0.000329,-0.001071,-0.008825,0.000288,0.003892,0.059192,0.001231,0.000549,-0.027661,0.000562,0.000836,-0.027163,0.000841,0.000538,-0.021262,0.001618,0.00062,-0.023258,0.000365,0.000088,-0.02127,0.000408,-0.000223,-0.018756,0.00056,0.000156,-0.023904,0.000805,-0.00021,-0.023507,0.000257,-0.000343,-0.021522,0.000817,-0.000388,-0.02163,0.001114,0.000188,-0.020301,0.000858,-0.000795,-0.024109,0.000708,0.000202,-0.020103,0.000746,0.000656,-0.018557,0.000056,-0.000123,-0.023312,0.000225,-0.000045,-0.022032,0.000268,0.000497,-0.017088,-0.000001,0.000459,-0.027131,0.000985,-0.000626,-0.027259,0.000313,-0.000175,-0.0325,-0.000093,-0.000334,-0.02369,0.000085,0.0002,-0.024788,0.000375,-0.014491,0.196359,0.000369,-0.000917,-0.029417,0.000442,-0.000671,-0.023447,0.00045,0.000224,-0.023726,0.000392,0.000357,-0.026961
97,0.000684,-0.001169,-0.027778,0.000616,0.000635,0.0026,0.000573,-0.00293,-0.013957,0.000482,0.00342,0.061027,0.001314,-0.000668,-0.033421,0.000632,-0.00002,-0.03045,0.000752,-0.000643,-0.027779,0.001002,-0.001146,-0.028657,0.000014,-0.000889,-0.028307,-0.000167,-0.002016,-0.023245,0.000524,-0.001128,-0.028619,0.001369,-0.001542,-0.029775,0.000114,-0.001515,-0.025398,0.001391,-0.001567,-0.027134,0.001638,-0.00041,-0.026725,-0.000037,-0.002235,-0.026432,0.00034,-0.001413,-0.025168,0.001077,-0.001441,-0.02451,0.000051,-0.002349,-0.029802,0.000458,-0.002136,-0.02838,0.000777,-0.001646,-0.022445,0.000813,-0.000998,-0.034256,0.001063,-0.003108,-0.03128,0.00031,-0.002034,-0.0373,-0.000603,-0.002343,-0.030065,0.000196,-0.000737,-0.031804,0.00037,-0.01451,0.197671,0.000667,-0.003292,-0.032086,0.000729,-0.003087,-0.027843,0.001105,-0.00145,-0.030123,0.001009,-0.001891,-0.033177
98,0.00018,-0.003375,-0.026693,0.001295,0.001012,0.003607,0.000861,-0.006104,-0.012853,0.000961,0.00274,0.06106,0.00092,-0.002996,-0.031257,0.0005,-0.001866,-0.024007,0.000235,-0.002903,-0.029702,-0.00073,-0.004423,-0.028091,-0.000757,-0.002618,-0.03077,-0.001324,-0.004988,-0.022938,0.000208,-0.003414,-0.02598,0.001986,-0.003737,-0.030294,-0.00025,-0.003381,-0.022385,0.002023,-0.003419,-0.02725,0.002063,-0.001509,-0.02915,-0.001947,-0.00436,-0.019916,-0.000591,-0.00426,-0.025273,0.001331,-0.005287,-0.026937,0.000018,-0.00614,-0.030389,0.00076,-0.005711,-0.029587,0.001534,-0.005531,-0.024263,0.002217,-0.00372,-0.034318,0.000759,-0.007102,-0.026057,0.000165,-0.005154,-0.03123,-0.001433,-0.005633,-0.030981,0.000349,-0.002447,-0.032629,0.000364,-0.014528,0.198988,0.001018,-0.006968,-0.023852,0.001036,-0.006928,-0.025584,0.002033,-0.004421,-0.030766,0.001898,-0.005887,-0.032329
99,-0.000979,-0.006652,-0.012706,0.002428,0.001738,0.008047,0.001117,-0.010725,0.001244,0.001739,0.002304,0.057818,-0.000329,-0.006701,-0.012985,-0.000007,-0.005036,0.000659,-0.000981,-0.006503,-0.020903,-0.004109,-0.009536,-0.015066,-0.002096,-0.0052,-0.022123,-0.003231,-0.009213,-0.012519,-0.000573,-0.006849,-0.008526,0.00245,-0.006831,-0.018214,-0.000927,-0.005917,-0.005738,0.002507,-0.005918,-0.015765,0.002101,-0.003214,-0.022045,-0.00521,-0.007032,0.00278,-0.002327,-0.008527,-0.014739,0.001316,-0.011244,-0.020881,-0.000062,-0.011618,-0.017819,0.001075,-0.010915,-0.019158,0.002495,-0.011477,-0.017713,0.004272,-0.007964,-0.018986,-0.000238,-0.012596,-0.003123,-0.00022,-0.00962,-0.004362,-0.002597,-0.010264,-0.019895,0.000525,-0.005066,-0.019555,0.000358,-0.014546,0.200309,0.00133,-0.011842,0.004256,0.001255,-0.012188,-0.010152,0.003144,-0.008888,-0.018748,0.002989,-0.011917,-0.016757
100,-0.003044,-0.010807,0.022952,0.003963,0.002889,0.016318,0.001195,-0.016448,0.037205,0.002782,0.003054,0.050837,-0.002873,-0.011753,0.031987,-0.001104,-0.009663,0.053834,-0.00317,-0.011417,0.007136,-0.009572,-0.016405,0.018993,-0.004065,-0.008468,0.006844,-0.005929,-0.014317,0.015066,-0.002014,-0.011235,0.03329,0.002379,-0.010515,0.015713,-0.001984,-0.008768,0.033067,0.002465,-0.008728,0.015648,0.001297,-0.005489,0.002351,-0.00996,-0.009719,0.050406,-0.005046,-0.014013,0.014035,0.000737,-0.019196,0.000645,-0.00021,-0.018286,0.017755,0.001283,-0.017345,0.011808,0.003482,-0.019284,0.003957,0.006819,-0.013609,0.022932,-0.002293,-0.018891,0.047983,-0.000955,-0.015027,0.055589,-0.003981,-0.0158,0.012071,0.000668,-0.008476,0.017909,0.000352,-0.014564,0.201635,0.001421,-0.017172,0.062885,0.001198,-0.018274,0.026792,0.004167,-0.01463,0.015279,0.004046,-0.019725,0.023638
101,-0.006162,-0.015052,0.089709,0.005703,0.004476,0.028305,0.000853,-0.022066,0.104595,0.003959,0.004706,0.045284,-0.007099,-0.017524,0.114837,-0.002992,-0.015404,0.145127,-0.006504,-0.017021,0.064373,-0.01717,-0.02413,0.083495,-0.006518,-0.011754,0.066993,-0.009174,-0.019132,0.067584,-0.004242,-0.01573,0.10928,0.001194,-0.013877,0.081885,-0.003393,-0.01103,0.102603,0.001316,-0.011004,0.07627,-0.000957,-0.008019,0.05329,-0.01585,-0.011281,0.130952,-0.008713,-0.019776,0.069534,-0.000799,-0.028081,0.046028,-0.000437,-0.024527,0.087354,0.001166,-0.023596,0.073493,0.0041,-0.027721,0.048722,0.009291,-0.01976,0.103811,-0.005726,-0.024134,0.137396,-0.002122,-0.020104,0.160587,-0.005257,-0.020945,0.075028,0.000674,-0.012065,0.091566,0.000346,-0.014582,0.202965,0.000994,-0.021182,0.16167,0.000576,-0.023589,0.093993,0.004557,-0.020613,0.081852,0.004584,-0.02802,0.099868
